,POS,book_num,book_title,lemma,section_num,sentence_num,stop,word,word_num
2680,PROPN,1.0,ADI PARVA,Karna,1.0,86.0,0.0,Karna,84.0
5244,PROPN,1.0,ADI PARVA,Karna,1.0,163.0,0.0,Karna,13.0
6457,PROPN,1.0,ADI PARVA,Karna,1.0,195.0,0.0,Karna,5.0
6506,PROPN,1.0,ADI PARVA,Kritavarma,1.0,196.0,0.0,Kritavarma,7.0
6508,PROPN,1.0,ADI PARVA,Kripa,1.0,196.0,0.0,Kripa,9.0
6510,PROPN,1.0,ADI PARVA,Karna,1.0,196.0,0.0,Karna,11.0
6515,PROPN,1.0,ADI PARVA,Drona,1.0,196.0,0.0,Drona,16.0
6553,PROPN,1.0,ADI PARVA,Indra,1.0,198.0,0.0,Indra,10.0
6556,PROPN,1.0,ADI PARVA,Karna,1.0,198.0,0.0,Karna,13.0
6560,PROPN,1.0,ADI PARVA,Madhava,1.0,198.0,0.0,Madhava,17.0
6594,PROPN,1.0,ADI PARVA,Karna,1.0,199.0,0.0,Karna,9.0
6596,PROPN,1.0,ADI PARVA,Ghatotkacha,1.0,199.0,0.0,Ghatotkacha,11.0
6599,PROPN,1.0,ADI PARVA,Sakti,1.0,199.0,0.0,Sakti,14.0
6603,PROPN,1.0,ADI PARVA,Ghatotkacha,1.0,199.0,0.0,Ghatotkacha,18.0
6605,PROPN,1.0,ADI PARVA,Karna,1.0,199.0,0.0,Karna,20.0
6800,PROPN,1.0,ADI PARVA,Karna,1.0,206.0,0.0,Karna,8.0
10837,PROPN,1.0,ADI PARVA,Karna,2.0,86.0,0.0,Karna,15.0
11035,PROPN,1.0,ADI PARVA,Karna,2.0,99.0,0.0,Karna,7.0
11039,PROPN,1.0,ADI PARVA,Salya,2.0,99.0,0.0,Salya,11.0
12993,PROPN,1.0,ADI PARVA,Karna,2.0,143.0,0.0,Karna,115.0
12998,PROPN,1.0,ADI PARVA,Vyasa,2.0,143.0,0.0,Vyasa,120.0
13393,PROPN,1.0,ADI PARVA,Karna,2.0,146.0,0.0,Karna,6.0
14247,PROPN,1.0,ADI PARVA,Savitri,2.0,157.0,0.0,Savitri,8.0
14250,PROPN,1.0,ADI PARVA,Karna,2.0,157.0,0.0,Karna,11.0
14254,PROPN,1.0,ADI PARVA,Indra,2.0,157.0,0.0,Indra,15.0
14265,PROPN,1.0,ADI PARVA,Karna,2.0,157.0,0.0,Karna,26.0
14269,PROPN,1.0,ADI PARVA,Indra,2.0,157.0,0.0,Indra,30.0
15103,PROPN,1.0,ADI PARVA,Duryodhana,2.0,181.0,0.0,Duryodhana,22.0
15105,PROPN,1.0,ADI PARVA,Karna,2.0,181.0,0.0,Karna,24.0
15108,PROPN,1.0,ADI PARVA,Krishna,2.0,181.0,0.0,Krishna,27.0
15108,PROPN,1.0,ADI PARVA,Krishna,2.0,181.0,0.0,Krishna,27.0
15111,PROPN,1.0,ADI PARVA,Karna,2.0,181.0,0.0,Karna,30.0
15124,PROPN,1.0,ADI PARVA,Karna,2.0,181.0,0.0,Karna,43.0
15939,PROPN,1.0,ADI PARVA,Parva,2.0,212.0,0.0,Parva,7.0
15941,PROPN,1.0,ADI PARVA,Karna,2.0,212.0,0.0,Karna,9.0
15954,PROPN,1.0,ADI PARVA,Madra,2.0,213.0,0.0,Madra,12.0
15957,PROPN,1.0,ADI PARVA,Karna,2.0,213.0,0.0,Karna,15.0
15980,PROPN,1.0,ADI PARVA,Karna,2.0,215.0,0.0,Karna,8.0
15982,PROPN,1.0,ADI PARVA,Salya,2.0,215.0,0.0,Salya,10.0
16043,PROPN,1.0,ADI PARVA,Karna,2.0,215.0,0.0,Karna,71.0
16096,PROPN,1.0,ADI PARVA,Arjuna,2.0,217.0,0.0,Arjuna,2.0
16100,PROPN,1.0,ADI PARVA,Karna,2.0,217.0,0.0,Karna,6.0
17192,PROPN,1.0,ADI PARVA,Kunti,2.0,261.0,0.0,Kunti,20.0
17196,PROPN,1.0,ADI PARVA,Karna,2.0,261.0,0.0,Karna,24.0
70981,PROPN,1.0,ADI PARVA,Duryodhana,61.0,11.0,0.0,Duryodhana,4.0
70984,PROPN,1.0,ADI PARVA,Karna,61.0,11.0,0.0,Karna,7.0
71259,PROPN,1.0,ADI PARVA,Vrisha,61.0,21.0,0.0,Vrisha,52.0
71261,PROPN,1.0,ADI PARVA,Karna,61.0,21.0,0.0,Karna,54.0
71264,PROPN,1.0,ADI PARVA,Duhsasana,61.0,21.0,0.0,Duhsasana,57.0
86049,PROPN,1.0,ADI PARVA,Dushkarna,67.0,92.0,0.0,Dushkarna,40.0
86052,PROPN,1.0,ADI PARVA,Karna,67.0,92.0,0.0,Karna,43.0
86054,PROPN,1.0,ADI PARVA,Chitra,67.0,92.0,0.0,Chitra,45.0
86056,PROPN,1.0,ADI PARVA,Vipachitra,67.0,92.0,0.0,Vipachitra,47.0
87627,PROPN,1.0,ADI PARVA,Karna,67.0,153.0,0.0,Karna,13.0
142795,PROPN,1.0,ADI PARVA,Karna,111.0,26.0,0.0,Karna,17.0
142812,PROPN,1.0,ADI PARVA,Karna,111.0,27.0,0.0,Karna,4.0
143094,PROPN,1.0,ADI PARVA,Karna,111.0,37.0,0.0,Karna,3.0
143132,PROPN,1.0,ADI PARVA,Karna,111.0,38.0,0.0,Karna,15.0
143219,PROPN,1.0,ADI PARVA,Karna,111.0,41.0,0.0,Karna,15.0
146606,PROPN,1.0,ADI PARVA,Karna,115.0,55.0,0.0,Karna,19.0
147347,PROPN,1.0,ADI PARVA,Durmukha,117.0,4.0,0.0,Durmukha,48.0
147349,PROPN,1.0,ADI PARVA,Dushkarna,117.0,4.0,0.0,Dushkarna,50.0
147352,PROPN,1.0,ADI PARVA,Karna,117.0,4.0,0.0,Karna,53.0
147354,PROPN,1.0,ADI PARVA,Vivinsati,117.0,4.0,0.0,Vivinsati,55.0
147356,PROPN,1.0,ADI PARVA,Vikarna,117.0,4.0,0.0,Vikarna,57.0
147415,PROPN,1.0,ADI PARVA,Ugrayudha,117.0,4.0,0.0,Ugrayudha,116.0
147417,PROPN,1.0,ADI PARVA,Bhima,117.0,4.0,0.0,Bhima,118.0
147419,PROPN,1.0,ADI PARVA,Karna,117.0,4.0,0.0,Karna,120.0
147421,PROPN,1.0,ADI PARVA,Kanakaya,117.0,4.0,0.0,Kanakaya,122.0
147423,PROPN,1.0,ADI PARVA,Dridhayudha,117.0,4.0,0.0,Dridhayudha,124.0
163460,PROPN,1.0,ADI PARVA,Duryodhana,129.0,57.0,0.0,Duryodhana,17.0
163462,PROPN,1.0,ADI PARVA,Karna,129.0,58.0,0.0,Karna,1.0
163464,PROPN,1.0,ADI PARVA,Sakuni,129.0,58.0,0.0,Sakuni,3.0
168519,PROPN,1.0,ADI PARVA,Suta,134.0,15.0,0.0,Suta,23.0
168523,PROPN,1.0,ADI PARVA,Karna,134.0,15.0,0.0,Karna,27.0
168538,PROPN,1.0,ADI PARVA,Suta,134.0,16.0,0.0,Suta,7.0
168540,PROPN,1.0,ADI PARVA,Karna,134.0,16.0,0.0,Karna,9.0
173530,PROPN,1.0,ADI PARVA,Karna,138.0,3.0,0.0,Karna,25.0
173581,PROPN,1.0,ADI PARVA,Karna,138.0,4.0,0.0,Karna,14.0
173586,PROPN,1.0,ADI PARVA,Pritha,138.0,4.0,0.0,Pritha,19.0
173872,PROPN,1.0,ADI PARVA,Drona,138.0,17.0,0.0,Drona,6.0
173876,PROPN,1.0,ADI PARVA,Karna,138.0,17.0,0.0,Karna,10.0
173902,PROPN,1.0,ADI PARVA,Karna,138.0,19.0,0.0,Karna,3.0
174047,PROPN,1.0,ADI PARVA,Karna,138.0,30.0,0.0,Karna,16.0
174076,PROPN,1.0,ADI PARVA,Karna,138.0,31.0,0.0,Karna,19.0
174079,PROPN,1.0,ADI PARVA,thou,138.0,31.0,0.0,thou,22.0
174087,PROPN,1.0,ADI PARVA,Karna,138.0,32.0,0.0,Karna,1.0
174193,PROPN,1.0,ADI PARVA,Karna,138.0,38.0,0.0,Karna,6.0
174301,PROPN,1.0,ADI PARVA,Karna,138.0,42.0,0.0,Karna,13.0
174318,PROPN,1.0,ADI PARVA,Dhritarashtra,138.0,43.0,0.0,Dhritarashtra,5.0
174321,PROPN,1.0,ADI PARVA,Karna,138.0,43.0,0.0,Karna,8.0
174324,PROPN,1.0,ADI PARVA,Bharadwaja,138.0,43.0,0.0,Bharadwaja,11.0
174326,PROPN,1.0,ADI PARVA,Kripa,138.0,43.0,0.0,Kripa,13.0
174459,PROPN,1.0,ADI PARVA,Karna,138.0,49.0,0.0,Karna,16.0
174464,PROPN,1.0,ADI PARVA,Pandava,138.0,49.0,0.0,Pandava,21.0
174564,PROPN,1.0,ADI PARVA,Kripa,138.0,53.0,0.0,Kripa,12.0
174566,PROPN,1.0,ADI PARVA,Karna,138.0,53.0,0.0,Karna,14.0
174645,PROPN,1.0,ADI PARVA,Karna,138.0,55.0,0.0,Karna,18.0
174649,PROPN,1.0,ADI PARVA,Anga,138.0,55.0,0.0,Anga,22.0
174685,PROPN,1.0,ADI PARVA,Karna,138.0,56.0,0.0,Karna,34.0
174690,PROPN,1.0,ADI PARVA,Brahmanas,138.0,56.0,0.0,Brahmanas,39.0
174727,PROPN,1.0,ADI PARVA,Karna,138.0,58.0,0.0,Karna,10.0
174732,PROPN,1.0,ADI PARVA,Kaurava,138.0,58.0,0.0,Kaurava,15.0
174787,PROPN,1.0,ADI PARVA,Karna,138.0,61.0,0.0,Karna,5.0
174853,PROPN,1.0,ADI PARVA,Karna,139.0,3.0,0.0,Karna,5.0
174891,PROPN,1.0,ADI PARVA,Karna,139.0,4.0,0.0,Karna,18.0
174903,PROPN,1.0,ADI PARVA,Karna,139.0,5.0,0.0,Karna,5.0
174940,PROPN,1.0,ADI PARVA,Pandava,139.0,6.0,0.0,Pandava,6.0
174941,PROPN,1.0,ADI PARVA,Bhimasena,139.0,6.0,0.0,Bhimasena,7.0
174943,PROPN,1.0,ADI PARVA,Karna,139.0,6.0,0.0,Karna,9.0
175022,PROPN,1.0,ADI PARVA,Karna,139.0,9.0,0.0,Karna,1.0
175299,PROPN,1.0,ADI PARVA,Karna,139.0,21.0,0.0,Karna,12.0
175374,PROPN,1.0,ADI PARVA,Karna,139.0,24.0,0.0,Karna,14.0
175425,PROPN,1.0,ADI PARVA,prince,139.0,26.0,0.0,prince,10.0
175426,PROPN,1.0,ADI PARVA,Duryodhana,139.0,26.0,0.0,Duryodhana,11.0
175428,PROPN,1.0,ADI PARVA,Karna,139.0,26.0,0.0,Karna,13.0
175475,PROPN,1.0,ADI PARVA,Arjuna,139.0,28.0,0.0,Arjuna,12.0
175478,PROPN,1.0,ADI PARVA,Karna,139.0,28.0,0.0,Karna,15.0
175482,PROPN,1.0,ADI PARVA,Duryodhana,139.0,28.0,0.0,Duryodhana,19.0
175499,PROPN,1.0,ADI PARVA,Karna,139.0,29.0,0.0,Karna,8.0
175534,PROPN,1.0,ADI PARVA,Karna,139.0,30.0,0.0,Karna,9.0
175556,PROPN,1.0,ADI PARVA,Karna,139.0,31.0,0.0,Karna,4.0
175586,PROPN,1.0,ADI PARVA,Karna,139.0,31.0,0.0,Karna,34.0
175590,PROPN,1.0,ADI PARVA,CXL,140.0,1.0,0.0,CXL,1.0
175732,PROPN,1.0,ADI PARVA,Drupada,140.0,7.0,0.0,Drupada,21.0
175735,PROPN,1.0,ADI PARVA,Duryodhana,140.0,8.0,0.0,Duryodhana,2.0
175737,PROPN,1.0,ADI PARVA,Karna,140.0,8.0,0.0,Karna,4.0
175741,PROPN,1.0,ADI PARVA,Yuyutsu,140.0,8.0,0.0,Yuyutsu,8.0
176183,PROPN,1.0,ADI PARVA,Vikarna,140.0,22.0,0.0,Vikarna,21.0
176188,PROPN,1.0,ADI PARVA,Karna,140.0,22.0,0.0,Karna,26.0
183237,PROPN,1.0,ADI PARVA,Karna,143.0,31.0,0.0,Karna,2.0
183839,PROPN,1.0,ADI PARVA,Duryodhana,144.0,5.0,0.0,Duryodhana,2.0
183841,PROPN,1.0,ADI PARVA,Karna,144.0,5.0,0.0,Karna,4.0
183844,PROPN,1.0,ADI PARVA,Sakuni,144.0,5.0,0.0,Sakuni,7.0
189095,PROPN,1.0,ADI PARVA,shalt,151.0,12.0,0.0,shalt,13.0
189100,PROPN,1.0,ADI PARVA,Karna,151.0,12.0,0.0,Karna,18.0
189103,PROPN,1.0,ADI PARVA,Duryodhana,151.0,12.0,0.0,Duryodhana,21.0
191298,PROPN,1.0,ADI PARVA,Karna,153.0,50.0,0.0,Karna,37.0
191302,PROPN,1.0,ADI PARVA,Sakuni,153.0,50.0,0.0,Sakuni,41.0
196423,PROPN,1.0,ADI PARVA,Karna,157.0,62.0,0.0,Karna,12.0
196437,PROPN,1.0,ADI PARVA,Karna,157.0,62.0,0.0,Karna,26.0
225517,PROPN,1.0,ADI PARVA,Karna,188.0,3.0,0.0,Karna,76.0
226466,PROPN,1.0,ADI PARVA,Karna,189.0,17.0,0.0,Karna,5.0
226468,PROPN,1.0,ADI PARVA,Duryodhana,189.0,17.0,0.0,Duryodhana,7.0
226470,PROPN,1.0,ADI PARVA,Salwa,189.0,17.0,0.0,Salwa,9.0
226703,PROPN,1.0,ADI PARVA,Karna,189.0,26.0,0.0,Karna,9.0
226738,PROPN,1.0,ADI PARVA,Surya,189.0,27.0,0.0,Surya,6.0
226740,PROPN,1.0,ADI PARVA,Karna,189.0,27.0,0.0,Karna,8.0
226743,PROPN,1.0,ADI PARVA,Suta,189.0,27.0,0.0,Suta,11.0
226788,PROPN,1.0,ADI PARVA,Karna,189.0,28.0,0.0,Karna,3.0
226790,PROPN,1.0,ADI PARVA,Draupadi,189.0,28.0,0.0,Draupadi,5.0
226803,PROPN,1.0,ADI PARVA,lord,189.0,28.0,0.0,lord,18.0
226807,PROPN,1.0,ADI PARVA,Karna,189.0,29.0,0.0,Karna,2.0
228949,PROPN,1.0,ADI PARVA,Karna,192.0,8.0,0.0,Karna,12.0
229002,PROPN,1.0,ADI PARVA,Brahmanas,192.0,10.0,0.0,Brahmanas,11.0
229005,PROPN,1.0,ADI PARVA,Karna,192.0,11.0,0.0,Karna,2.0
229062,PROPN,1.0,ADI PARVA,Arjuna,192.0,13.0,0.0,Arjuna,4.0
229064,PROPN,1.0,ADI PARVA,Karna,192.0,13.0,0.0,Karna,6.0
229069,PROPN,1.0,ADI PARVA,Vikartana,192.0,13.0,0.0,Vikartana,11.0
229102,PROPN,1.0,ADI PARVA,Radheya,192.0,14.0,0.0,Radheya,13.0
229104,PROPN,1.0,ADI PARVA,Karna,192.0,14.0,0.0,Karna,15.0
229110,PROPN,1.0,ADI PARVA,Karna,192.0,15.0,0.0,Karna,3.0
229112,PROPN,1.0,ADI PARVA,Arjuna,192.0,15.0,0.0,Arjuna,5.0
229120,PROPN,1.0,ADI PARVA,Karna,192.0,16.0,0.0,Karna,2.0
229122,PROPN,1.0,ADI PARVA,Arjuna,192.0,16.0,0.0,Arjuna,4.0
229225,PROPN,1.0,ADI PARVA,Karna,192.0,21.0,0.0,Karna,18.0
229230,PROPN,1.0,ADI PARVA,Surya,192.0,21.0,0.0,Surya,23.0
229247,PROPN,1.0,ADI PARVA,Arjuna,192.0,22.0,0.0,Arjuna,11.0
229249,PROPN,1.0,ADI PARVA,Karna,192.0,22.0,0.0,Karna,13.0
229273,PROPN,1.0,ADI PARVA,Karna,192.0,24.0,0.0,Karna,6.0
229278,PROPN,1.0,ADI PARVA,thou,192.0,24.0,0.0,thou,11.0
229410,PROPN,1.0,ADI PARVA,Karna,192.0,29.0,0.0,Karna,15.0
229494,PROPN,1.0,ADI PARVA,Arjuna,192.0,34.0,0.0,Arjuna,10.0
229497,PROPN,1.0,ADI PARVA,Karna,192.0,35.0,0.0,Karna,1.0
229502,PROPN,1.0,ADI PARVA,Radha,192.0,35.0,0.0,Radha,6.0
229715,PROPN,1.0,ADI PARVA,Karna,192.0,42.0,0.0,Karna,9.0
229764,PROPN,1.0,ADI PARVA,Karna,192.0,45.0,0.0,Karna,4.0
229769,PROPN,1.0,ADI PARVA,Radha,192.0,45.0,0.0,Radha,9.0
239922,PROPN,1.0,ADI PARVA,Sakuni,202.0,12.0,0.0,Sakuni,11.0
239925,PROPN,1.0,ADI PARVA,Karna,202.0,12.0,0.0,Karna,14.0
239927,PROPN,1.0,ADI PARVA,Kripa,202.0,12.0,0.0,Kripa,16.0
240476,PROPN,1.0,ADI PARVA,Radha,202.0,39.0,0.0,Radha,16.0
240478,PROPN,1.0,ADI PARVA,Karna,202.0,39.0,0.0,Karna,18.0
240753,PROPN,1.0,ADI PARVA,Radheya,203.0,6.0,0.0,Radheya,32.0
240755,PROPN,1.0,ADI PARVA,Karna,203.0,6.0,0.0,Karna,34.0
240758,PROPN,1.0,ADI PARVA,thou,203.0,6.0,0.0,thou,37.0
241299,PROPN,1.0,ADI PARVA,Karna,203.0,34.0,0.0,Karna,4.0
241302,PROPN,1.0,ADI PARVA,thou,203.0,34.0,0.0,thou,7.0
241321,PROPN,1.0,ADI PARVA,Duryodhana,204.0,3.0,0.0,Duryodhana,9.0
241323,PROPN,1.0,ADI PARVA,Karna,204.0,3.0,0.0,Karna,11.0
243113,PROPN,1.0,ADI PARVA,Drona,206.0,21.0,0.0,Drona,7.0
243117,PROPN,1.0,ADI PARVA,Karna,206.0,21.0,0.0,Karna,11.0
243578,PROPN,1.0,ADI PARVA,Karna,206.0,46.0,0.0,Karna,10.0
243580,PROPN,1.0,ADI PARVA,Drona,206.0,46.0,0.0,Drona,12.0
243620,PROPN,1.0,ADI PARVA,Karna,206.0,48.0,0.0,Karna,5.0
243796,PROPN,1.0,ADI PARVA,Karna,207.0,9.0,0.0,Karna,2.0
243801,PROPN,1.0,ADI PARVA,Radha,207.0,9.0,0.0,Radha,7.0
244607,PROPN,1.0,ADI PARVA,Duryodhana,207.0,44.0,0.0,Duryodhana,1.0
244609,PROPN,1.0,ADI PARVA,Karna,207.0,44.0,0.0,Karna,3.0
244611,PROPN,1.0,ADI PARVA,Sakuni,207.0,44.0,0.0,Sakuni,5.0
287808,PROPN,2.0,SABHA PARVA,Visalaka,10.0,15.0,0.0,Visalaka,38.0
287810,PROPN,2.0,SABHA PARVA,Varaha,10.0,15.0,0.0,Varaha,40.0
287812,PROPN,2.0,SABHA PARVA,Karna,10.0,15.0,0.0,Karna,42.0
287814,PROPN,2.0,SABHA PARVA,Tamraushtica,10.0,15.0,0.0,Tamraushtica,44.0
287816,PROPN,2.0,SABHA PARVA,Falkaksha,10.0,15.0,0.0,Falkaksha,46.0
310039,PROPN,2.0,SABHA PARVA,Pandavas,29.0,22.0,0.0,Pandavas,23.0
310042,PROPN,2.0,SABHA PARVA,Karna,29.0,22.0,0.0,Karna,26.0
310051,PROPN,2.0,SABHA PARVA,Bharata,29.0,23.0,0.0,Bharata,4.0
310055,PROPN,2.0,SABHA PARVA,Karna,29.0,23.0,0.0,Karna,8.0
315295,PROPN,2.0,SABHA PARVA,Vrishaka,33.0,6.0,0.0,Vrishaka,38.0
315298,PROPN,2.0,SABHA PARVA,Karna,33.0,6.0,0.0,Karna,41.0
318006,PROPN,2.0,SABHA PARVA,Krishna,36.0,21.0,0.0,Krishna,49.0
318011,PROPN,2.0,SABHA PARVA,Karna,36.0,22.0,0.0,Karna,4.0
323501,PROPN,2.0,SABHA PARVA,O,43.0,12.0,0.0,O,4.0
323502,PROPN,2.0,SABHA PARVA,Bhishma,43.0,12.0,0.0,Bhishma,5.0
323505,PROPN,2.0,SABHA PARVA,Karna,43.0,12.0,0.0,Karna,8.0
328968,PROPN,2.0,SABHA PARVA,Radha,47.0,18.0,0.0,Radha,15.0
328971,PROPN,2.0,SABHA PARVA,Karna,47.0,18.0,0.0,Karna,18.0
328976,PROPN,2.0,SABHA PARVA,Gautama,47.0,18.0,0.0,Gautama,23.0
338969,PROPN,2.0,SABHA PARVA,Bhishma,57.0,49.0,0.0,Bhishma,7.0
338971,PROPN,2.0,SABHA PARVA,Drona,57.0,49.0,0.0,Drona,9.0
338973,PROPN,2.0,SABHA PARVA,Karna,57.0,49.0,0.0,Karna,11.0
338976,PROPN,2.0,SABHA PARVA,Kripa,57.0,49.0,0.0,Kripa,14.0
345326,PROPN,2.0,SABHA PARVA,Karna,64.0,96.0,0.0,Karna,1.0
345328,PROPN,2.0,SABHA PARVA,Dussassana,64.0,96.0,0.0,Dussassana,3.0
347603,PROPN,2.0,SABHA PARVA,Karna,66.0,92.0,0.0,Karna,5.0
350970,PROPN,2.0,SABHA PARVA,Karna,66.0,261.0,0.0,Karna,19.0
350974,PROPN,2.0,SABHA PARVA,Dussasana,66.0,261.0,0.0,Dussasana,23.0
353983,PROPN,2.0,SABHA PARVA,Karna,67.0,153.0,0.0,Karna,19.0
353987,PROPN,2.0,SABHA PARVA,Dussasana,67.0,153.0,0.0,Dussasana,23.0
355441,PROPN,2.0,SABHA PARVA,LXX,70.0,1.0,0.0,LXX,1.0
355443,PROPN,2.0,SABHA PARVA,Karna,70.0,2.0,0.0,Karna,2.0
356891,PROPN,2.0,SABHA PARVA,LXXI,71.0,1.0,0.0,LXXI,1.0
356893,PROPN,2.0,SABHA PARVA,Karna,71.0,2.0,0.0,Karna,2.0
356894,PROPN,2.0,SABHA PARVA,"said,--'We",71.0,2.0,0.0,"said,--'We",3.0
356985,PROPN,2.0,SABHA PARVA,Vaisampayana,71.0,5.0,0.0,Vaisampayana,1.0
356990,PROPN,2.0,SABHA PARVA,Karna,71.0,5.0,0.0,Karna,6.0
358198,PROPN,2.0,SABHA PARVA,Duryodhana,73.0,7.0,0.0,Duryodhana,5.0
358200,PROPN,2.0,SABHA PARVA,Karna,73.0,7.0,0.0,Karna,7.0
358202,PROPN,2.0,SABHA PARVA,Sakuni,73.0,7.0,0.0,Sakuni,9.0
361018,PROPN,2.0,SABHA PARVA,Dhananjaya,76.0,39.0,0.0,Dhananjaya,21.0
361021,PROPN,2.0,SABHA PARVA,Karna,76.0,39.0,0.0,Karna,24.0
361024,PROPN,2.0,SABHA PARVA,Sahadeva,76.0,39.0,0.0,Sahadeva,27.0
361156,PROPN,2.0,SABHA PARVA,Duryodhana,76.0,44.0,0.0,Duryodhana,12.0
361159,PROPN,2.0,SABHA PARVA,Karna,76.0,44.0,0.0,Karna,15.0
361164,PROPN,2.0,SABHA PARVA,Sakuni,76.0,44.0,0.0,Sakuni,20.0
361191,PROPN,2.0,SABHA PARVA,Karna,76.0,45.0,0.0,Karna,18.0
361223,PROPN,2.0,SABHA PARVA,Karna,76.0,46.0,0.0,Karna,21.0
364665,PROPN,2.0,SABHA PARVA,Duryodhana,79.0,49.0,0.0,Duryodhana,2.0
364667,PROPN,2.0,SABHA PARVA,Karna,79.0,49.0,0.0,Karna,4.0
364669,PROPN,2.0,SABHA PARVA,Sakuni,79.0,49.0,0.0,Sakuni,6.0
364696,PROPN,2.0,SABHA PARVA,Duryodhana,79.0,50.0,0.0,Duryodhana,9.0
364698,PROPN,2.0,SABHA PARVA,Dussasana,79.0,50.0,0.0,Dussasana,11.0
364700,PROPN,2.0,SABHA PARVA,Karna,79.0,50.0,0.0,Karna,13.0
364704,PROPN,2.0,SABHA PARVA,Bharata,79.0,50.0,0.0,Bharata,17.0
365733,PROPN,2.0,SABHA PARVA,Duryodhana,80.0,20.0,0.0,Duryodhana,7.0
365735,PROPN,2.0,SABHA PARVA,Karna,80.0,20.0,0.0,Karna,9.0
366800,PROPN,3.0,VANA PARVA,Suvala,1.0,18.0,0.0,Suvala,27.0
366803,PROPN,3.0,VANA PARVA,Karna,1.0,18.0,0.0,Karna,30.0
366805,PROPN,3.0,VANA PARVA,Dussasana,1.0,18.0,0.0,Dussasana,32.0
374013,PROPN,3.0,VANA PARVA,Duryodhana,4.0,30.0,0.0,Duryodhana,7.0
374015,PROPN,3.0,VANA PARVA,Sakuni,4.0,30.0,0.0,Sakuni,9.0
374017,PROPN,3.0,VANA PARVA,Karna,4.0,30.0,0.0,Karna,11.0
375972,PROPN,3.0,VANA PARVA,Suvala,7.0,3.0,0.0,Suvala,12.0
375975,PROPN,3.0,VANA PARVA,Karna,7.0,3.0,0.0,Karna,15.0
375977,PROPN,3.0,VANA PARVA,Dussasana,7.0,3.0,0.0,Dussasana,17.0
376359,PROPN,3.0,VANA PARVA,Karna,7.0,21.0,0.0,Karna,9.0
376362,PROPN,3.0,VANA PARVA,Duryodhana,7.0,21.0,0.0,Duryodhana,12.0
376378,PROPN,3.0,VANA PARVA,Karna,7.0,22.0,0.0,Karna,5.0
381347,PROPN,3.0,VANA PARVA,Duryodhana,12.0,6.0,0.0,Duryodhana,22.0
381349,PROPN,3.0,VANA PARVA,Karna,12.0,6.0,0.0,Karna,24.0
381352,PROPN,3.0,VANA PARVA,Dussasana,12.0,6.0,0.0,Dussasana,27.0
385086,PROPN,3.0,VANA PARVA,Karna,12.0,163.0,0.0,Karna,4.0
385357,PROPN,3.0,VANA PARVA,Dhananjaya,12.0,175.0,0.0,Dhananjaya,8.0
385360,PROPN,3.0,VANA PARVA,Karna,12.0,175.0,0.0,Karna,11.0
395173,PROPN,3.0,VANA PARVA,Suvala,23.0,18.0,0.0,Suvala,9.0
395177,PROPN,3.0,VANA PARVA,Karna,23.0,19.0,0.0,Karna,3.0
398013,PROPN,3.0,VANA PARVA,Duryodhana,27.0,8.0,0.0,Duryodhana,2.0
398015,PROPN,3.0,VANA PARVA,Karna,27.0,8.0,0.0,Karna,4.0
411961,PROPN,3.0,VANA PARVA,Bhishma,36.0,14.0,0.0,Bhishma,9.0
411963,PROPN,3.0,VANA PARVA,Drona,36.0,14.0,0.0,Drona,11.0
411965,PROPN,3.0,VANA PARVA,Karna,36.0,14.0,0.0,Karna,13.0
412225,PROPN,3.0,VANA PARVA,Karna,36.0,24.0,0.0,Karna,10.0
412429,PROPN,3.0,VANA PARVA,Kripa,36.0,31.0,0.0,Kripa,17.0
412432,PROPN,3.0,VANA PARVA,Karna,36.0,31.0,0.0,Karna,20.0
412435,PROPN,3.0,VANA PARVA,Drona,36.0,31.0,0.0,Drona,23.0
413141,PROPN,3.0,VANA PARVA,Kripa,37.0,3.0,0.0,Kripa,58.0
413144,PROPN,3.0,VANA PARVA,Karna,37.0,3.0,0.0,Karna,61.0
413147,PROPN,3.0,VANA PARVA,Drona,37.0,3.0,0.0,Drona,64.0
418953,PROPN,3.0,VANA PARVA,Karna,40.0,15.0,0.0,Karna,98.0
418955,PROPN,3.0,VANA PARVA,Bhishma,40.0,15.0,0.0,Bhishma,100.0
418957,PROPN,3.0,VANA PARVA,Kripa,40.0,15.0,0.0,Kripa,102.0
419020,PROPN,3.0,VANA PARVA,Drona,40.0,16.0,0.0,Drona,11.0
419022,PROPN,3.0,VANA PARVA,Kripa,40.0,16.0,0.0,Kripa,13.0
419024,PROPN,3.0,VANA PARVA,Karna,40.0,16.0,0.0,Karna,15.0
420250,PROPN,3.0,VANA PARVA,thou,41.0,28.0,0.0,thou,13.0
420251,PROPN,3.0,VANA PARVA,shalt,41.0,28.0,0.0,shalt,14.0
420254,PROPN,3.0,VANA PARVA,Karna,41.0,28.0,0.0,Karna,17.0
427841,PROPN,3.0,VANA PARVA,Drona,48.0,11.0,0.0,Drona,2.0
427844,PROPN,3.0,VANA PARVA,Karna,48.0,11.0,0.0,Karna,5.0
427848,PROPN,3.0,VANA PARVA,Bhishma,48.0,11.0,0.0,Bhishma,9.0
427879,PROPN,3.0,VANA PARVA,Karna,48.0,13.0,0.0,Karna,1.0
428251,PROPN,3.0,VANA PARVA,Dussasana,49.0,5.0,0.0,Dussasana,7.0
428253,PROPN,3.0,VANA PARVA,Karna,49.0,5.0,0.0,Karna,9.0
